EAG,TYPE_WBAL,GAF,PEIL,ORDER,GAF_NAAM,EAG_NAAM,POMP_UIT,POMP_IN,AREA
2300-EAG-1,Verhard,2300,-1.93,1,Overdiemerpolder,"Overdiemerpolder, Overdiemerpolder",60225,,177712.43
2300-EAG-1,Water,2300,-1.93,1,Overdiemerpolder,"Overdiemerpolder, Overdiemerpolder",60225,,135345.3
2310-EAG-1,Onverhard,2310,-2.5,1,Gemeenschapspolder West,"Gemeenschapspolder West, landelijk",60220,,3484412.83
2310-EAG-1,Verhard,2310,-2.5,1,Gemeenschapspolder West,"Gemeenschapspolder West, landelijk",60220,,210938.83
2310-EAG-1,Water,2310,-2.5,1,Gemeenschapspolder West,"Gemeenschapspolder West, landelijk",60220,,330594.73
2310-EAG-2,Onverhard,2310,-2.15,2,Gemeenschapspolder West,"Gemeenschapspolder West, Driemond",,,114746.11
2310-EAG-2,Verhard,2310,-2.15,2,Gemeenschapspolder West,"Gemeenschapspolder West, Driemond",,,24304.76
2310-EAG-2,Water,2310,-2.15,2,Gemeenschapspolder West,"Gemeenschapspolder West, Driemond",,,5087.14
2330-EAG-1,Onverhard,2330,-2.69,1,Baambrugge Oostzijds (west),Baambrugge Oostzijds (west),60171,,1186079.84
2330-EAG-1,Verhard,2330,-2.69,1,Baambrugge Oostzijds (west),Baambrugge Oostzijds (west),60171,,68560.02
2330-EAG-1,Water,2330,-2.69,1,Baambrugge Oostzijds (west),Baambrugge Oostzijds (west),60171,,138430.07
2340-EAG-1,Onverhard,2340,-2.5,1,Gaf Holland en Sticht west,"Gaf Holland en Sticht west, bemalen",60200,,1712915.99
2340-EAG-1,Verhard,2340,-2.5,1,Gaf Holland en Sticht west,"Gaf Holland en Sticht west, bemalen",60200,,29378.41
2340-EAG-1,Water,2340,-2.5,1,Gaf Holland en Sticht west,"Gaf Holland en Sticht west, bemalen",60200,,117439
2340-EAG-2,Onverhard,2340,-1.5,2,Gaf Holland en Sticht west,"Gaf Holland en Sticht west, Loendersloot",,,327992.05
2340-EAG-2,Verhard,2340,-1.5,2,Gaf Holland en Sticht west,"Gaf Holland en Sticht west, Loendersloot",,,34741.11
2340-EAG-2,Water,2340,-1.5,2,Gaf Holland en Sticht west,"Gaf Holland en Sticht west, Loendersloot",,,22800.46
2350-EAG-1,Onverhard,2350,-2.5,1,Venserpolder (volkstuinpark Amstelglorie),"Venserpolder (volkstuinpark Amstelglorie), Venserpolder (volkstuinpark Amstelglorie)",60301,,233698.49
2350-EAG-1,Verhard,2350,-2.5,1,Venserpolder (volkstuinpark Amstelglorie),"Venserpolder (volkstuinpark Amstelglorie), Venserpolder (volkstuinpark Amstelglorie)",60301,,8170.99
2350-EAG-1,Water,2350,-2.5,1,Venserpolder (volkstuinpark Amstelglorie),"Venserpolder (volkstuinpark Amstelglorie), Venserpolder (volkstuinpark Amstelglorie)",60301,,26892.07
2370-EAG-1,Onverhard,2370,-2.05,1,"Gemeenschapspolder West (Betlem), Gemeenschapspolder West (Betlem)","Gemeenschapspolder West (Betlem), Gemeenschapspolder West (Betlem)",60224,,337410.98
2370-EAG-1,Verhard,2370,-2.05,1,"Gemeenschapspolder West (Betlem), Gemeenschapspolder West (Betlem)","Gemeenschapspolder West (Betlem), Gemeenschapspolder West (Betlem)",60224,,36133.57
2370-EAG-1,Water,2370,-2.05,1,"Gemeenschapspolder West (Betlem), Gemeenschapspolder West (Betlem)","Gemeenschapspolder West (Betlem), Gemeenschapspolder West (Betlem)",60224,,23980.8
2380-EAG-1,Onverhard,2380,-2,2,Honderdsche polder west,"Honderdsche polder west, Honderdsche polder west",,,947370.73
2380-EAG-1,Verhard,2380,-2,2,Honderdsche polder west,"Honderdsche polder west, Honderdsche polder west",,,5004.09
2380-EAG-1,Water,2380,-2,2,Honderdsche polder west,"Honderdsche polder west, Honderdsche polder west",,,64489.74
2400-EAG-1,Onverhard,2400,-3.14,1,Gaf de Rondehoep,"Gaf de Rondehoep, bemalen gebied",60210,,2822513.25
2400-EAG-1,Verhard,2400,-3.14,1,Gaf de Rondehoep,"Gaf de Rondehoep, bemalen gebied",60210,,52665.55
2400-EAG-1,Water,2400,-3.14,1,Gaf de Rondehoep,"Gaf de Rondehoep, bemalen gebied",60210,,205894.4
2400-EAG-2,Onverhard,2400,-2.91,2,Gaf de Rondehoep,"Gaf de Rondehoep, zuid-west",,,3034360.14
2400-EAG-2,Verhard,2400,-2.91,2,Gaf de Rondehoep,"Gaf de Rondehoep, zuid-west",,,57147.12
2400-EAG-2,Water,2400,-2.91,2,Gaf de Rondehoep,"Gaf de Rondehoep, zuid-west",,,245228.71
2400-EAG-3,Onverhard,2400,-2.83,2,Gaf de Rondehoep,"Gaf de Rondehoep, noord-west",,,1645717.05
2400-EAG-3,Verhard,2400,-2.83,2,Gaf de Rondehoep,"Gaf de Rondehoep, noord-west",,,57259.93
2400-EAG-3,Water,2400,-2.83,2,Gaf de Rondehoep,"Gaf de Rondehoep, noord-west",,,123541.23
2400-EAG-4,Onverhard,2400,-3.03,2,Gaf de Rondehoep,"Gaf de Rondehoep, noord-oost",,,2123537.69
2400-EAG-4,Verhard,2400,-3.03,2,Gaf de Rondehoep,"Gaf de Rondehoep, noord-oost",,,42537.96
2400-EAG-4,Water,2400,-3.03,2,Gaf de Rondehoep,"Gaf de Rondehoep, noord-oost",,,137792.93
2400-EAG-5,Onverhard,2400,-2.8,2,Gaf de Rondehoep,"Gaf de Rondehoep, weidevogel gebied",,,1284445.02
2400-EAG-5,Water,2400,-2.8,2,Gaf de Rondehoep,"Gaf de Rondehoep, weidevogel gebied",,,140519.7
2400-EAG-6,Onverhard,2400,-2.8,2,Gaf de Rondehoep,"Gaf de Rondehoep,Ouderkerk aan de Amstel",,,510999.42
2400-EAG-6,Verhard,2400,-2.8,2,Gaf de Rondehoep,"Gaf de Rondehoep,Ouderkerk aan de Amstel",,,162998.04
2400-EAG-6,Water,2400,-2.8,2,Gaf de Rondehoep,"Gaf de Rondehoep,Ouderkerk aan de Amstel",,,47779.37
2410-EAG-1,Onverhard,2410,-3.3,1,Gaf Waardassacker en Holendrecht,"Gaf Waardassacker en Holendrecht, Holendrechter polder",60190,,2842444.81
2410-EAG-1,Verhard,2410,-3.3,1,Gaf Waardassacker en Holendrecht,"Gaf Waardassacker en Holendrecht, Holendrechter polder",60190,,95920.11
2410-EAG-1,Water,2410,-3.3,1,Gaf Waardassacker en Holendrecht,"Gaf Waardassacker en Holendrecht, Holendrechter polder",60190,,264311.2
2410-EAG-2,Onverhard,2410,-2.2,2,Gaf Waardassacker en Holendrecht,"Gaf Waardassacker en Holendrecht, stedelijkgebied (noord)",,,727048.36
2410-EAG-2,Verhard,2410,-2.2,2,Gaf Waardassacker en Holendrecht,"Gaf Waardassacker en Holendrecht, stedelijkgebied (noord)",,,179742.01
2410-EAG-2,Water,2410,-2.2,2,Gaf Waardassacker en Holendrecht,"Gaf Waardassacker en Holendrecht, stedelijkgebied (noord)",,,75455.35
2410-EAG-3,Onverhard,2410,-2.9,2,Gaf Waardassacker en Holendrecht,"Gaf Waardassacker en Holendrecht, stedelijkgebied (zuid)",,,1382947.88
2410-EAG-3,Verhard,2410,-2.9,2,Gaf Waardassacker en Holendrecht,"Gaf Waardassacker en Holendrecht, stedelijkgebied (zuid)",,,123991.87
2410-EAG-3,Water,2410,-2.9,2,Gaf Waardassacker en Holendrecht,"Gaf Waardassacker en Holendrecht, stedelijkgebied (zuid)",,,141569
2410-EAG-4,Onverhard,2410,-1.85,2,Gaf Waardassacker en Holendrecht,"Gaf Waardassacker en Holendrecht, Slot polder",,,160931.32
2410-EAG-4,Verhard,2410,-1.85,2,Gaf Waardassacker en Holendrecht,"Gaf Waardassacker en Holendrecht, Slot polder",,,3385.71
2410-EAG-4,Water,2410,-1.85,2,Gaf Waardassacker en Holendrecht,"Gaf Waardassacker en Holendrecht, Slot polder",,,14239.43
2500-EAG-1,Onverhard,2500,-2.15,1,Gaf Groot Wilnis Vinkeveen,"Gaf Groot Wilnis Vinkeveen, Overig",60010,60011,2654808.19
2500-EAG-1,Verhard,2500,-2.15,1,Gaf Groot Wilnis Vinkeveen,"Gaf Groot Wilnis Vinkeveen, Overig",60010,60011,524432.53
2500-EAG-1,Water,2500,-2.15,1,Gaf Groot Wilnis Vinkeveen,"Gaf Groot Wilnis Vinkeveen, Overig",60010,60011,1294281.73
2500-EAG-2,Onverhard,2500,-2.15,2,Gaf Groot Wilnis Vinkeveen,"Gaf Groot Wilnis Vinkeveen, Reservaat Demmerik",,60010,1297940.06
2500-EAG-2,Verhard,2500,-2.15,2,Gaf Groot Wilnis Vinkeveen,"Gaf Groot Wilnis Vinkeveen, Reservaat Demmerik",,60010,31412.33
2500-EAG-2,Water,2500,-2.15,2,Gaf Groot Wilnis Vinkeveen,"Gaf Groot Wilnis Vinkeveen, Reservaat Demmerik",,60010,673297.89
2500-EAG-3,Onverhard,2500,-2.15,2,Gaf Groot Wilnis Vinkeveen,"Gaf Groot Wilnis Vinkeveen, Kleine plas",,,181057.67
2500-EAG-3,Verhard,2500,-2.15,2,Gaf Groot Wilnis Vinkeveen,"Gaf Groot Wilnis Vinkeveen, Kleine plas",,,28579.16
2500-EAG-3,Water,2500,-2.15,2,Gaf Groot Wilnis Vinkeveen,"Gaf Groot Wilnis Vinkeveen, Kleine plas",,,629197.03
2500-EAG-4,Onverhard,2500,-2.15,2,Gaf Groot Wilnis Vinkeveen,"Gaf Groot Wilnis Vinkeveen, Zuidplas",,,411111.58
2500-EAG-4,Verhard,2500,-2.15,2,Gaf Groot Wilnis Vinkeveen,"Gaf Groot Wilnis Vinkeveen, Zuidplas",,,77966.86
2500-EAG-4,Water,2500,-2.15,2,Gaf Groot Wilnis Vinkeveen,"Gaf Groot Wilnis Vinkeveen, Zuidplas",,,3243276.51
2500-EAG-5,Onverhard,2500,-2.15,2,Gaf Groot Wilnis Vinkeveen,"Gaf Groot Wilnis Vinkeveen, Noordplas",,,2017104.16
2500-EAG-5,Verhard,2500,-2.15,2,Gaf Groot Wilnis Vinkeveen,"Gaf Groot Wilnis Vinkeveen, Noordplas",,,165577.62
2500-EAG-5,Water,2500,-2.15,2,Gaf Groot Wilnis Vinkeveen,"Gaf Groot Wilnis Vinkeveen, Noordplas",,,6403768.95
2500-EAG-6,Onverhard,2500,-2.15,1,Gaf Groot Wilnis Vinkeveen,"Gaf Groot Wilnis Vinkeveen, Mijdrechtse  Bovenlanden",60009,,2066373.56
2500-EAG-6,Verhard,2500,-2.15,1,Gaf Groot Wilnis Vinkeveen,"Gaf Groot Wilnis Vinkeveen, Mijdrechtse  Bovenlanden",60009,,230724.03
2500-EAG-6,Water,2500,-2.15,1,Gaf Groot Wilnis Vinkeveen,"Gaf Groot Wilnis Vinkeveen, Mijdrechtse  Bovenlanden",60009,,626187.44
2501-EAG-1,Onverhard,2501,-2.25,2,Gaf Oukoop en Gaf Groot Wilnis-Vinkeveen (oost),"Gaf Oukoop en Gaf Groot Wilnis-Vinkeveen (oost), Oukoop",,,2998836.54
2501-EAG-1,Verhard,2501,-2.25,2,Gaf Oukoop en Gaf Groot Wilnis-Vinkeveen (oost),"Gaf Oukoop en Gaf Groot Wilnis-Vinkeveen (oost), Oukoop",,,276705.52
2501-EAG-1,Water,2501,-2.25,2,Gaf Oukoop en Gaf Groot Wilnis-Vinkeveen (oost),"Gaf Oukoop en Gaf Groot Wilnis-Vinkeveen (oost), Oukoop",,,441855.85
2501-EAG-2,Onverhard,2501,-2.45,1,Gaf Oukoop en Gaf Groot Wilnis-Vinkeveen (oost),"Gaf Oukoop en Gaf Groot Wilnis-Vinkeveen (oost), Gaf Demmerik",60010,,5167034.33
2501-EAG-2,Verhard,2501,-2.45,1,Gaf Oukoop en Gaf Groot Wilnis-Vinkeveen (oost),"Gaf Oukoop en Gaf Groot Wilnis-Vinkeveen (oost), Gaf Demmerik",60010,,33788.51
2501-EAG-2,Water,2501,-2.45,1,Gaf Oukoop en Gaf Groot Wilnis-Vinkeveen (oost),"Gaf Oukoop en Gaf Groot Wilnis-Vinkeveen (oost), Gaf Demmerik",60010,,786509.35
2502-EAG-1,Onverhard,2502,-2.65,1,Gaf Groot Wilnis-Vinkeveen (midden),"Gaf Groot Wilnis-Vinkeveen (midden), oost",60013,,2229100.71
2502-EAG-1,Verhard,2502,-2.65,1,Gaf Groot Wilnis-Vinkeveen (midden),"Gaf Groot Wilnis-Vinkeveen (midden), oost",60013,,49559.74
2502-EAG-1,Water,2502,-2.65,1,Gaf Groot Wilnis-Vinkeveen (midden),"Gaf Groot Wilnis-Vinkeveen (midden), oost",60013,,468634.94
2502-EAG-2,Onverhard,2502,-2.45,2,Gaf Groot Wilnis-Vinkeveen (midden),"Gaf Groot Wilnis-Vinkeveen (midden), west",,,237031.67
2502-EAG-2,Verhard,2502,-2.45,2,Gaf Groot Wilnis-Vinkeveen (midden),"Gaf Groot Wilnis-Vinkeveen (midden), west",,,4688.56
2502-EAG-2,Water,2502,-2.45,2,Gaf Groot Wilnis-Vinkeveen (midden),"Gaf Groot Wilnis-Vinkeveen (midden), west",,,51944.26
2503-EAG-1,Onverhard,2503,-6.55,1,Gaf Wilnis-Veldzijde,"Gaf Wilnis-Veldzijde, Gaf Wilnis-Veldzijde",60012,,5208874.69
2503-EAG-1,Verhard,2503,-6.55,1,Gaf Wilnis-Veldzijde,"Gaf Wilnis-Veldzijde, Gaf Wilnis-Veldzijde",60012,,134212.7
2503-EAG-1,Water,2503,-6.55,1,Gaf Wilnis-Veldzijde,"Gaf Wilnis-Veldzijde, Gaf Wilnis-Veldzijde",60012,,364668.81
2504-EAG-1,Onverhard,2504,-5.55,1,Gaf deTweede Bedijking,"Gaf deTweede Bedijking, Gaf deTweede Bedijking",60011,,1555705.54
2504-EAG-1,Verhard,2504,-5.55,1,Gaf deTweede Bedijking,"Gaf deTweede Bedijking, Gaf deTweede Bedijking",60011,,57970.86
2504-EAG-1,Water,2504,-5.55,1,Gaf deTweede Bedijking,"Gaf deTweede Bedijking, Gaf deTweede Bedijking",60011,,173040.92
2505-EAG-1,Onverhard,2505,-2.6,1,Veldhuiswetering,"Veldhuiswetering, Veldhuisweg",60017,,3846125.41
2505-EAG-1,Verhard,2505,-2.6,1,Veldhuiswetering,"Veldhuiswetering, Veldhuisweg",60017,,47502.43
2505-EAG-1,Water,2505,-2.6,1,Veldhuiswetering,"Veldhuiswetering, Veldhuisweg",60017,,816434.36
2506-EAG-1,Onverhard,2506,-2.15,2,Eilinzon,"Eilinzon, Eilinzon",,,31973.7
2506-EAG-1,Verhard,2506,-2.15,2,Eilinzon,"Eilinzon, Eilinzon",,,3785.37
2506-EAG-1,Water,2506,-2.15,2,Eilinzon,"Eilinzon, Eilinzon",,,1511.55
2510-EAG-1,Onverhard,2510,-2.35,1,Groot Wilnis-Vinkeveen (zuid) en Gaf Groot en Klein Oud-Aa,"Groot Wilnis-Vinkeveen (zuid) en Gaf Groot en Klein Oud-Aa, Heicop & Geer",60013,,7281632.41
2510-EAG-1,Verhard,2510,-2.35,1,Groot Wilnis-Vinkeveen (zuid) en Gaf Groot en Klein Oud-Aa,"Groot Wilnis-Vinkeveen (zuid) en Gaf Groot en Klein Oud-Aa, Heicop & Geer",60013,,162586.31
2510-EAG-1,Water,2510,-2.35,1,Groot Wilnis-Vinkeveen (zuid) en Gaf Groot en Klein Oud-Aa,"Groot Wilnis-Vinkeveen (zuid) en Gaf Groot en Klein Oud-Aa, Heicop & Geer",60013,,1348829.47
2510-EAG-2,Onverhard,2510,-2.15,2,Groot Wilnis-Vinkeveen (zuid) en Gaf Groot en Klein Oud-Aa,"Groot Wilnis-Vinkeveen (zuid) en Gaf Groot en Klein Oud-Aa, Armenland",,,26828.27
2510-EAG-2,Verhard,2510,-2.15,2,Groot Wilnis-Vinkeveen (zuid) en Gaf Groot en Klein Oud-Aa,"Groot Wilnis-Vinkeveen (zuid) en Gaf Groot en Klein Oud-Aa, Armenland",,,62.61
2510-EAG-2,Water,2510,-2.15,2,Groot Wilnis-Vinkeveen (zuid) en Gaf Groot en Klein Oud-Aa,"Groot Wilnis-Vinkeveen (zuid) en Gaf Groot en Klein Oud-Aa, Armenland",,,3150.81
2510-EAG-3,Onverhard,2510,-2.35,2,Groot Wilnis-Vinkeveen (zuid) en Gaf Groot en Klein Oud-Aa,"Groot Wilnis-Vinkeveen (zuid) en Gaf Groot en Klein Oud-Aa, Bovenland",60040,,3174930.09
2510-EAG-3,Verhard,2510,-2.35,2,Groot Wilnis-Vinkeveen (zuid) en Gaf Groot en Klein Oud-Aa,"Groot Wilnis-Vinkeveen (zuid) en Gaf Groot en Klein Oud-Aa, Bovenland",60040,,10987.69
2510-EAG-3,Water,2510,-2.35,2,Groot Wilnis-Vinkeveen (zuid) en Gaf Groot en Klein Oud-Aa,"Groot Wilnis-Vinkeveen (zuid) en Gaf Groot en Klein Oud-Aa, Bovenland",60040,,860016.1
2511-EAG-1,Onverhard,2511,-2.35,1,HoogWaterzone Amstelkade P1,"HoogWaterzone Amstelkade P1, HoogWaterzone Amstelkade P1",60044,,219277.57
2511-EAG-1,Verhard,2511,-2.35,1,HoogWaterzone Amstelkade P1,"HoogWaterzone Amstelkade P1, HoogWaterzone Amstelkade P1",60044,,28228.72
2511-EAG-1,Water,2511,-2.35,1,HoogWaterzone Amstelkade P1,"HoogWaterzone Amstelkade P1, HoogWaterzone Amstelkade P1",60044,,53429.25
2512-EAG-1,Onverhard,2512,-2.35,1,HoogWaterzone Amstelkade P2,"HoogWaterzone Amstelkade P2, HoogWaterzone Amstelkade P2",60045,,122324
2512-EAG-1,Verhard,2512,-2.35,1,HoogWaterzone Amstelkade P2,"HoogWaterzone Amstelkade P2, HoogWaterzone Amstelkade P2",60045,,15859.44
2512-EAG-1,Water,2512,-2.35,1,HoogWaterzone Amstelkade P2,"HoogWaterzone Amstelkade P2, HoogWaterzone Amstelkade P2",60045,,26216.4
2520-EAG-1,Onverhard,2520,-5.95,1,Gaf de Derde Bedijking,"Gaf de Derde Bedijking, landelijk",60030,,4611561.21
2520-EAG-1,Verhard,2520,-5.95,1,Gaf de Derde Bedijking,"Gaf de Derde Bedijking, landelijk",60030,,288960.24
2520-EAG-1,Water,2520,-5.95,1,Gaf de Derde Bedijking,"Gaf de Derde Bedijking, landelijk",60030,,404731.5
2520-EAG-2,Onverhard,2520,-5.8,2,Gaf de Derde Bedijking,"Gaf de Derde Bedijking, stedelijk",,,1217435.37
2520-EAG-2,Verhard,2520,-5.8,2,Gaf de Derde Bedijking,"Gaf de Derde Bedijking, stedelijk",,,385138.82
2520-EAG-2,Water,2520,-5.8,2,Gaf de Derde Bedijking,"Gaf de Derde Bedijking, stedelijk",,,106868.23
2520-EAG-3,Onverhard,2520,-5.8,2,Gaf de Derde Bedijking,"Gaf de Derde Bedijking, natuur",,,147232.1
2520-EAG-3,Verhard,2520,-5.8,2,Gaf de Derde Bedijking,"Gaf de Derde Bedijking, natuur",,,17262.75
2520-EAG-3,Water,2520,-5.8,2,Gaf de Derde Bedijking,"Gaf de Derde Bedijking, natuur",,,23809.88
2520-EAG-4,Onverhard,2520,-5.8,2,Gaf de Derde Bedijking,"Gaf de Derde Bedijking, kassen",,,281620.43
2520-EAG-4,Verhard,2520,-5.8,2,Gaf de Derde Bedijking,"Gaf de Derde Bedijking, kassen",,,131096.43
2520-EAG-4,Water,2520,-5.8,2,Gaf de Derde Bedijking,"Gaf de Derde Bedijking, kassen",,,35792.71
2530-EAG-1,Onverhard,2530,-6.08,1,Gaf de Eerste Bedijking (west),"Gaf de Eerste Bedijking (west), west",60020,,4928364.04
2530-EAG-1,Verhard,2530,-6.08,1,Gaf de Eerste Bedijking (west),"Gaf de Eerste Bedijking (west), west",60020,,153839.34
2530-EAG-1,Water,2530,-6.08,1,Gaf de Eerste Bedijking (west),"Gaf de Eerste Bedijking (west), west",60020,,535612.9
2530-EAG-2,Onverhard,2530,-6.26,1,Gaf de Eerste Bedijking (west),"Gaf de Eerste Bedijking (west), oost",60020,,2800224.47
2530-EAG-2,Verhard,2530,-6.26,1,Gaf de Eerste Bedijking (west),"Gaf de Eerste Bedijking (west), oost",60020,,216480.81
2530-EAG-2,Water,2530,-6.26,1,Gaf de Eerste Bedijking (west),"Gaf de Eerste Bedijking (west), oost",60020,,283528.92
2540-EAG-1,Onverhard,2540,-6.7,1,Gaf Groot Mijdrecht  en Gaf de Eerste Bedijking (oost),"Gaf Groot Mijdrecht en Gaf de Eerste Bedijking (oost), landelijk",60001,,13026590.73
2540-EAG-1,Verhard,2540,-6.7,1,Gaf Groot Mijdrecht  en Gaf de Eerste Bedijking (oost),"Gaf Groot Mijdrecht en Gaf de Eerste Bedijking (oost), landelijk",60001,,364393.17
2540-EAG-1,Water,2540,-6.7,1,Gaf Groot Mijdrecht  en Gaf de Eerste Bedijking (oost),"Gaf Groot Mijdrecht en Gaf de Eerste Bedijking (oost), landelijk",60001,,1586487.9
2540-EAG-2,Onverhard,2540,-6.7,2,Gaf Groot Mijdrecht  en Gaf de Eerste Bedijking (oost),"Gaf Groot Mijdrecht en Gaf de Eerste Bedijking (oost), natuurreservaat",,,215895.6
2540-EAG-2,Water,2540,-6.7,2,Gaf Groot Mijdrecht  en Gaf de Eerste Bedijking (oost),"Gaf Groot Mijdrecht en Gaf de Eerste Bedijking (oost), natuurreservaat",,,295279.03
2540-EAG-3,Onverhard,2540,-2.76,2,Gaf Groot Mijdrecht  en Gaf de Eerste Bedijking (oost),"Gaf Groot Mijdrecht en Gaf de Eerste Bedijking (oost), Botshol West",,,89433.85
2540-EAG-3,Verhard,2540,-2.76,2,Gaf Groot Mijdrecht  en Gaf de Eerste Bedijking (oost),"Gaf Groot Mijdrecht en Gaf de Eerste Bedijking (oost), Botshol West",,,4576.98
2540-EAG-3,Water,2540,-2.76,2,Gaf Groot Mijdrecht  en Gaf de Eerste Bedijking (oost),"Gaf Groot Mijdrecht en Gaf de Eerste Bedijking (oost), Botshol West",,,12113.67
2540-EAG-4,Onverhard,2540,-6.7,2,Gaf Groot Mijdrecht  en Gaf de Eerste Bedijking (oost),"Gaf Groot Mijdrecht en Gaf de Eerste Bedijking (oost), stedelijk",,,2801737.52
2540-EAG-4,Verhard,2540,-6.7,2,Gaf Groot Mijdrecht  en Gaf de Eerste Bedijking (oost),"Gaf Groot Mijdrecht en Gaf de Eerste Bedijking (oost), stedelijk",,,1046798.48
2540-EAG-4,Water,2540,-6.7,2,Gaf Groot Mijdrecht  en Gaf de Eerste Bedijking (oost),"Gaf Groot Mijdrecht en Gaf de Eerste Bedijking (oost), stedelijk",,,243405.84
2540-EAG-5,Onverhard,2540,-6.15,2,Gaf Groot Mijdrecht  en Gaf de Eerste Bedijking (oost),"Gaf Groot Mijdrecht en Gaf de Eerste Bedijking (oost), Veldweg",,,447053.31
2540-EAG-5,Verhard,2540,-6.15,2,Gaf Groot Mijdrecht  en Gaf de Eerste Bedijking (oost),"Gaf Groot Mijdrecht en Gaf de Eerste Bedijking (oost), Veldweg",,,48735.47
2540-EAG-5,Water,2540,-6.15,2,Gaf Groot Mijdrecht  en Gaf de Eerste Bedijking (oost),"Gaf Groot Mijdrecht en Gaf de Eerste Bedijking (oost), Veldweg",,,78586.71
2550-EAG-1,Onverhard,2550,-2.65,2,Noorderpolder of Botshol (zuid en west),"Noorderpolder of Botshol (zuid en west), Botshol Kleine- en Groote Wije",,,340852.46
2550-EAG-1,Verhard,2550,-2.65,2,Noorderpolder of Botshol (zuid en west),"Noorderpolder of Botshol (zuid en west), Botshol Kleine- en Groote Wije",,,573.45
2550-EAG-1,Water,2550,-2.65,2,Noorderpolder of Botshol (zuid en west),"Noorderpolder of Botshol (zuid en west), Botshol Kleine- en Groote Wije",,,787018.89
2550-EAG-2,Onverhard,2550,-2.65,2,Noorderpolder of Botshol (zuid en west),"Noorderpolder of Botshol (zuid en west), Botshol Midden",,,285818.65
2550-EAG-2,Verhard,2550,-2.65,2,Noorderpolder of Botshol (zuid en west),"Noorderpolder of Botshol (zuid en west), Botshol Midden",,,144.96
2550-EAG-2,Water,2550,-2.65,2,Noorderpolder of Botshol (zuid en west),"Noorderpolder of Botshol (zuid en west), Botshol Midden",,,115319.42
2550-EAG-4,Onverhard,2550,-2.65,2,Noorderpolder of Botshol (zuid en west),"Noorderpolder of Botshol (zuid en west), Noorderpolder (oost)",,,513989.35
2550-EAG-4,Verhard,2550,-2.65,2,Noorderpolder of Botshol (zuid en west),"Noorderpolder of Botshol (zuid en west), Noorderpolder (oost)",,,1838.31
2550-EAG-4,Water,2550,-2.65,2,Noorderpolder of Botshol (zuid en west),"Noorderpolder of Botshol (zuid en west), Noorderpolder (oost)",,,134755.45
2550-EAG-5,Onverhard,2550,-2.95,1,Noorderpolder of Botshol (zuid en west),"Noorderpolder of Botshol (zuid en west), Noorderpolder (west)",60195,,539245
2550-EAG-5,Verhard,2550,-2.95,1,Noorderpolder of Botshol (zuid en west),"Noorderpolder of Botshol (zuid en west), Noorderpolder (west)",60195,,15883.14
2550-EAG-5,Water,2550,-2.95,1,Noorderpolder of Botshol (zuid en west),"Noorderpolder of Botshol (zuid en west), Noorderpolder (west)",60195,,60587.48
2560-EAG-1,Onverhard,2560,-2.8,1,Noorderpolder of Botshol (Nellestein),"Noorderpolder of Botshol (Nellestein), agrarisch",60196,,466461.49
2560-EAG-1,Verhard,2560,-2.8,1,Noorderpolder of Botshol (Nellestein),"Noorderpolder of Botshol (Nellestein), agrarisch",60196,,5834.83
2560-EAG-1,Water,2560,-2.8,1,Noorderpolder of Botshol (Nellestein),"Noorderpolder of Botshol (Nellestein), agrarisch",60196,,54774.98
2560-EAG-2,Onverhard,2560,-2.96,2,Noorderpolder of Botshol (Nellestein),"Noorderpolder of Botshol (Nellestein), natuurgebied",,,425155.89
2560-EAG-2,Verhard,2560,-2.96,2,Noorderpolder of Botshol (Nellestein),"Noorderpolder of Botshol (Nellestein), natuurgebied",,,8.12
2560-EAG-2,Water,2560,-2.96,2,Noorderpolder of Botshol (Nellestein),"Noorderpolder of Botshol (Nellestein), natuurgebied",,,94093.48
2570-EAG-1,Onverhard,2570,-2.45,1,Baambrugge Westzijds,"Baambrugge Westzijds, polder",60180,,4469370.83
2570-EAG-1,Verhard,2570,-2.45,1,Baambrugge Westzijds,"Baambrugge Westzijds, polder",60180,,378630.45
2570-EAG-1,Water,2570,-2.45,1,Baambrugge Westzijds,"Baambrugge Westzijds, polder",60180,,486197.16
2570-EAG-2,Onverhard,2570,-2.55,2,Baambrugge Westzijds,"Baambrugge Westzijds, Schrobberpolder",,,767365.5
2570-EAG-2,Verhard,2570,-2.55,2,Baambrugge Westzijds,"Baambrugge Westzijds, Schrobberpolder",,,16426.83
2570-EAG-2,Water,2570,-2.55,2,Baambrugge Westzijds,"Baambrugge Westzijds, Schrobberpolder",,,46980.28
2600-EAG-1,Onverhard,2600,-6,1,Gaf Zevenhoven,"Gaf Zevenhoven, bemalen gebied",60060,,3273830.55
2600-EAG-1,Verhard,2600,-6,1,Gaf Zevenhoven,"Gaf Zevenhoven, bemalen gebied",60060,,168365.44
2600-EAG-1,Water,2600,-6,1,Gaf Zevenhoven,"Gaf Zevenhoven, bemalen gebied",60060,,239536.83
2600-EAG-2,Onverhard,2600,-5.35,2,Gaf Zevenhoven,"Gaf Zevenhoven, Oude Nieuwveenseweg",,,558735.88
2600-EAG-2,Verhard,2600,-5.35,2,Gaf Zevenhoven,"Gaf Zevenhoven, Oude Nieuwveenseweg",,,85968.73
2600-EAG-2,Water,2600,-5.35,2,Gaf Zevenhoven,"Gaf Zevenhoven, Oude Nieuwveenseweg",,,28341.38
