Date,neerslag,verdamping,kwel,wegzijging,maalstaat,uitlaat,verhard,uitspoeling,intrek,afstroming,drain
2008-06-29,0.0,-2504.6133682830928,25.56713426,-59.86798195,3000.0,-4367.721468798911,-0.0,1276.499784540383,0.0,2630.13590023162,0
2008-06-30,0.0,-3097.81127129751,25.56713426,-59.86798195,3000.0,-5919.8201704235535,-0.0,1298.2617691080638,0.0,4753.670520303,0
2008-07-01,0.0,-3378.162230671736,25.56713426,-59.86798195,3000.0,-6423.18185413852,-0.0,1309.3898121972575,0.0,5526.255120302998,0
2008-07-02,1005.8000000000001,-2103.384030418251,25.56713426,-59.86798195,3000.0,-3569.38493317228,-0.0,1325.5786909775318,0.0,375.6911203029991,0
2008-07-03,201.16,-892.3447401774397,25.56713426,-59.86798195,3000.0,-3653.4843628053372,-0.0,1319.5698818797787,0.0,59.40006879299826,0
2008-07-04,0.0,-3186.9455006337134,25.56713426,-59.86798195,3000.0,-6143.327317181091,-0.0,1293.2120687220008,0.0,5071.361596782804,0
2008-07-05,754.35,-1975.9062103929027,25.56713426,-59.86798195,3000.0,-3815.3182865427198,-0.0,1309.1919243226207,0.0,761.9834203030013,0
2008-07-06,1005.8000000000001,-1784.6894803548794,25.56713426,-59.86798195,3000.0,-3489.5735838454793,-0.0,1302.7639118903585,0.0,0.0,0
2008-07-07,14936.130000000001,-1338.5171102661598,25.56713426,-59.86798195,3000.0,-17851.841335151224,-0.0,1288.5292931073827,0.0,0.0,0
2008-07-08,9957.42,-1465.9949302915084,25.56713426,-59.86798195,3000.0,-11993.83068321368,-0.0,536.7064611951894,0.0,0.0,0
2008-07-09,6135.379999999999,-1657.2116603295312,25.56713426,-59.86798195,3000.0,-7646.0923549479285,-0.0,341.1532853680714,-138.9284224006106,0.0,0
2008-07-10,1609.28,-701.128010139417,25.56713426,-59.86798195,3000.0,-3982.038897528273,-0.0,333.7903968312643,-225.60264147357447,0.0,0
2008-07-11,8096.690000000001,-2039.6451204055766,25.56713426,-59.86798195,3000.0,-9090.664763196753,-0.0,311.72969714813786,-243.8089658558087,0.0,0
2008-07-12,553.19,-1593.4727503168567,25.56713426,-59.86798195,3000.0,-1879.5271766822468,-0.0,313.48280743332407,-359.3720327442207,0.0,0
2008-07-13,0.0,-2167.122940430925,25.56713426,-59.86798195,3000.0,-768.5008951053178,-0.0,307.8580266899917,-337.93334346374843,0.0,0
2008-07-14,0.0,-3059.4676806083644,25.56713426,-59.86798195,3000.0,0.0,-0.0,312.0561840209925,-294.497233826081,0.0,0
2008-07-15,100.58,-828.6058301647656,25.56713426,-59.86798195,3000.0,-2258.2349183759516,-0.0,330.23968561889325,-233.46851128479017,0.0,0
2008-07-16,0.0,-2549.556400506971,25.56713426,-59.86798195,3000.0,-506.6857163911209,-0.0,310.5919370570039,-220.04897246891227,0.0,0
2008-07-17,2212.76,-956.0836501901141,25.56713426,-59.86798195,3000.0,-4372.999984929997,-0.0,320.69034335130357,-170.06586054119316,0.0,0
2008-07-18,1005.8000000000001,-1529.7338403041822,25.56713426,-59.86798195,3000.0,-2550.55496328924,-0.0,304.05540901617314,-195.2657577327512,0.0,0
2008-07-19,9001.91,-1147.300380228137,25.56713426,-59.86798195,3000.0,-10933.205851244025,-0.0,298.34442811455585,-185.44734895239372,0.0,0
2008-07-20,2916.8199999999997,-1657.2116603295312,25.56713426,-59.86798195,3000.0,-4175.33423777373,-0.0,287.03090530310027,-337.0041595098398,0.0,0
2008-07-21,3972.9100000000003,-573.6501901140686,25.56713426,-59.86798195,3000.0,-6290.148363757012,-0.0,285.0802547727903,-359.8908532117114,0.0,0
2008-07-22,0.0,-2230.8618504435995,25.56713426,-59.86798195,3000.0,-575.9510684353477,-0.0,265.8326892955112,-424.7189227265643,0.0,0
2008-07-23,0.0,-2039.6451204055766,25.56713426,-59.86798195,3000.0,-822.1890359741151,-0.0,275.26232036596014,-379.12731629626865,0.0,0
2008-07-24,0.0,-3059.4676806083644,25.56713426,-59.86798195,3000.0,0.0,-0.0,280.66216832936414,-337.854548930276,0.0,0
2008-07-25,150.86999999999998,-2931.9898605830167,25.56713426,-59.86798195,3000.0,-59.21120108615105,-0.0,301.98507149642774,-276.39225323794324,0.0,0
2008-07-26,9001.91,-1465.9949302915084,25.56713426,-59.86798195,3000.0,-10599.714971612742,-0.0,319.11780434678496,-221.0170547525338,0.0,0
2008-07-27,1156.67,-2677.0342205323195,25.56713426,-59.86798195,3000.0,-1390.4266124378087,-0.0,310.87164391210644,-365.7799632519784,0.0,0
2008-07-28,150.86999999999998,-1529.7338403041822,25.56713426,-59.86798195,3000.0,-1575.859204860285,-0.0,322.9999595208958,-333.97606666642866,0.0,0
2008-07-29,804.64,-1975.9062103929027,25.56713426,-59.86798195,3000.0,-1803.4743334391692,-0.0,315.3945235688062,-306.35313204673434,0.0,0
2008-07-30,0.0,-2103.384030418251,25.56713426,-59.86798195,3000.0,-895.5198935804378,-0.0,315.7522112119256,-282.54743952323696,0.0,0
2008-07-31,5883.93,-2740.7731305449934,25.56713426,-59.86798195,3000.0,-6186.035201930766,-0.0,318.132010090733,-240.95282992497462,0.0,0
2008-08-01,0.0,-1980.3937947494032,25.56713426,-59.86798195,3000.0,-1015.9803324695617,-0.0,330.5632290816597,-299.8882541726949,0.0,0
2008-08-02,754.35,-1500.2983293556088,25.56713426,-59.86798195,3000.0,-2293.0925126999473,-0.0,331.46192617349374,-258.1202364279379,0.0,0
2008-08-03,7845.24,-960.1909307875895,25.56713426,-59.86798195,3000.0,-9933.230466967925,-0.0,324.03923355614444,-241.55698811062854,0.0,0
2008-08-04,0.0,-2340.4653937947496,25.56713426,-59.86798195,3000.0,-560.4159316892878,-0.0,308.09835020053,-372.9161770264922,0.0,0
2008-08-05,402.32,-1860.369928400955,25.56713426,-59.86798195,3000.0,-1502.374365036325,-0.0,317.41717518047693,-322.69203405319735,0.0,0
2008-08-06,3067.6899999999996,-2160.429594272077,25.56713426,-59.86798195,3000.0,-3899.535049190717,-0.0,317.57259766242925,-290.99710650963533,0.0,0
2008-08-07,10007.71,-660.1312649164679,25.56713426,-59.86798195,3000.0,-12331.770412298209,-0.0,322.85717789618633,-304.36465299150893,0.0,0
2008-08-08,1458.4099999999999,-1500.2983293556088,25.56713426,-59.86798195,3000.0,-2742.6402305523943,-0.0,301.8898001065677,-483.06039250856384,0.0,0
2008-08-09,2514.5,-1860.369928400955,25.56713426,-59.86798195,3000.0,-3439.4855708745076,-0.0,297.42432009591096,-477.76797313044824,0.0,0
2008-08-10,100.58,-1800.3579952267305,25.56713426,-59.86798195,3000.0,-1080.4172074734756,-0.0,299.57902808631985,-485.0829776961137,0.0,0
2008-08-11,251.45000000000002,-720.1431980906921,25.56713426,-59.86798195,3000.0,-2350.2378822808732,-0.0,300.4893252776879,-447.2573972161226,0.0,0
2008-08-12,955.51,-1620.3221957040575,25.56713426,-59.86798195,3000.0,-2147.78982656493,-0.0,282.7876727499191,-435.8848027909313,0.0,0
2008-08-13,4073.49,-1620.3221957040575,25.56713426,-59.86798195,3000.0,-5282.325692270878,-0.0,282.2902854749272,-418.831549809992,0.0,0
2008-08-14,50.29,-1920.381861575179,25.56713426,-59.86798195,3000.0,-915.6257918033932,-0.0,281.84263692743446,-461.82413585886206,0.0,0
2008-08-15,0.0,-2100.417661097852,25.56713426,-59.86798195,3000.0,-731.1758133995954,-0.0,286.584453234691,-420.6901310472435,0.0,0
2008-08-16,0.0,-1920.381861575179,25.56713426,-59.86798195,3000.0,-964.1173861123018,-0.0,293.9389079112219,-375.138812533741,0.0,0
2008-08-17,4324.94,-1020.2028639618138,25.56713426,-59.86798195,3000.0,-6234.001455262912,-0.0,297.47109712009967,-333.9059302053736,0.0,0
2008-08-18,1508.7,-720.1431980906921,25.56713426,-59.86798195,3000.0,-3644.0190854271077,-0.0,285.21596740808974,-395.4528362002899,0.0,0
2008-08-19,5682.77,-1200.238663484487,25.56713426,-59.86798195,3000.0,-7308.530583357538,-0.0,269.04165066728075,-408.741556135257,0.0,0
2008-08-20,955.51,-1200.238663484487,25.56713426,-59.86798195,3000.0,-2491.9348613051916,-0.0,262.7162856005527,-491.7519131208744,0.0,0
2008-08-21,1156.67,-1380.27446300716,25.56713426,-59.86798195,3000.0,-2515.964670306702,-0.0,257.0234570404974,-483.15347603663565,0.0,0
2008-08-22,1307.5400000000002,-780.1551312649166,25.56713426,-59.86798195,3000.0,-3273.429729058292,-0.0,254.9867313364477,-474.6410233232393,0.0,0
2008-08-23,251.45000000000002,-1740.3460620525059,25.56713426,-59.86798195,3000.0,-1237.6800710733198,-0.0,242.86427820280292,-481.98729738697693,0.0,0
2008-08-24,201.16,-900.1789976133653,25.56713426,-59.86798195,3000.0,-2066.7197581190803,-0.0,248.4171103825226,-448.3775069600772,0.0,0
2008-08-25,0.0,-1560.3102625298332,25.56713426,-59.86798195,3000.0,-1212.233331436991,-0.0,239.00949934427032,-432.1650576874464,0.0,0
2008-08-26,0.0,-300.05966587112175,25.56713426,-59.86798195,3000.0,-2509.4127169411795,-0.0,241.86098940984334,-398.0877589075419,0.0,0
2008-08-27,0.0,-300.05966587112175,25.56713426,-59.86798195,3000.0,-2497.067382792301,-0.0,222.819590468859,-391.3916941154365,0.0,0
2008-08-28,0.0,-600.1193317422435,25.56713426,-59.86798195,3000.0,-2186.4995620184777,-0.0,205.68233142197306,-384.7625899712521,0.0,0
2008-08-29,0.0,-1440.2863961813841,25.56713426,-59.86798195,3000.0,-1349.054682539882,-0.0,195.40349827977576,-371.7615718685096,0.0,0
2008-08-30,0.0,-2160.429594272077,25.56713426,-59.86798195,3000.0,-664.9636765429268,-0.0,200.5577084517982,-340.8635899467945,0.0,0
2008-08-31,50.29,-2040.4057279236276,25.56713426,-59.86798195,3000.0,-898.3043061486942,-0.0,217.5437776066184,-294.82289584429657,0.0,0
2008-09-01,251.45000000000002,-1411.6491228070174,25.56713426,-59.86798195,3000.0,-1783.4897679161152,-0.0,230.77335984595655,-252.78362143282362,0.0,0
2008-09-02,5280.450000000001,-411.7309941520468,25.56713426,-59.86798195,3000.0,-7838.904669253849,-0.0,232.3905838613609,-227.90407276546537,0.0,0
2008-09-03,0.0,-941.0994152046784,25.56713426,-59.86798195,3000.0,-1919.217550995766,-0.0,216.3541054752248,-321.7362915847807,0.0,0
2008-09-04,150.86999999999998,-1117.5555555555557,25.56713426,-59.86798195,3000.0,-1908.5556412162437,-0.0,211.18173492770234,-301.6396904659029,0.0,0
2008-09-05,1056.0900000000001,-705.8245614035087,25.56713426,-59.86798195,3000.0,-3244.79968773321,-0.0,209.6134214349321,-280.77832460821384,0.0,0
2008-09-06,251.45000000000002,-1058.7368421052633,25.56713426,-59.86798195,3000.0,-2072.8894565870737,-0.0,200.99935929143888,-286.5222129091017,0.0,0
2008-09-07,3620.8800000000006,-470.5497076023392,25.56713426,-59.86798195,3000.0,-6046.418663742975,-0.0,199.42034336229494,-269.0311243269807,0.0,0
2008-09-08,3117.9800000000005,-999.9181286549707,25.56713426,-59.86798195,3000.0,-4942.175535800414,-0.0,187.70982902606548,-329.29531688068096,0.0,0
2008-09-09,1156.67,-1764.561403508772,25.56713426,-59.86798195,3000.0,-2176.527783915843,-0.0,186.43082612345893,-367.7107910088441,0.0,0
2008-09-10,50.29,-1352.8304093567253,25.56713426,-59.86798195,3000.0,-1510.4754083186622,-0.0,198.65594351111304,-351.3392781457257,0.0,0
2008-09-11,2413.9199999999996,-1294.0116959064328,25.56713426,-59.86798195,3000.0,-3965.164534652331,-0.0,202.45596916000176,-322.8988909112385,0.0,0
2008-09-12,7845.24,-235.2748538011696,25.56713426,-59.86798195,3000.0,-10439.091456953736,-0.0,204.8470522440016,-341.4198937990961,0.0,0
2008-09-13,603.4799999999999,-647.0058479532164,25.56713426,-59.86798195,3000.0,-2623.41926571831,-0.0,188.47810701960142,-487.23214565807507,0.0,0
2008-09-14,0.0,-1470.46783625731,25.56713426,-59.86798195,3000.0,-1192.6723923718669,-0.0,180.94863631764127,-483.50755999846433,0.0,0
2008-09-15,0.0,-1294.0116959064328,25.56713426,-59.86798195,3000.0,-1410.0602518939947,-0.0,188.57727268587715,-450.2044771954497,0.0,0
2008-09-16,0.0,-882.280701754386,25.56713426,-59.86798195,3000.0,-1854.677327752438,-0.0,192.35622541728944,-421.09734822046516,0.0,0
2008-09-17,0.0,-1058.7368421052633,25.56713426,-59.86798195,3000.0,-1694.2222355450663,-0.0,188.55470287556048,-401.2947775352306,0.0,0
2008-09-18,0.0,-1352.8304093567253,25.56713426,-59.86798195,3000.0,-1423.261585984431,-0.0,188.22015258800445,-377.82730955684826,0.0,0
2008-09-19,0.0,-1176.374269005848,25.56713426,-59.86798195,3000.0,-1634.2323293751065,-0.0,193.06375732920404,-348.1563112582498,0.0,0
2008-09-20,0.0,-1352.8304093567253,25.56713426,-59.86798195,3000.0,-1484.559978606921,-0.0,194.3361815962836,-322.64494594263726,0.0,0
2008-09-21,0.0,-1058.7368421052633,25.56713426,-59.86798195,3000.0,-1812.004722361211,-0.0,198.56818343665526,-293.5257712801809,0.0,0
2008-09-22,352.03,-941.0994152046784,25.56713426,-59.86798195,3000.0,-2302.7260288339626,-0.0,197.23228509298974,-271.1359933643491,0.0,0
2008-09-23,1156.67,-352.91228070175436,25.56713426,-59.86798195,3000.0,-3705.123457714261,-0.0,193.97209658369079,-258.30551047767557,0.0,0
2008-09-24,0.0,-529.3684210526317,25.56713426,-59.86798195,3000.0,-2343.147823762821,-0.0,180.74852692532167,-273.9314344198688,0.0,0
2008-09-25,0.0,-1235.1929824561405,25.56713426,-59.86798195,3000.0,-1639.1139352140087,-0.0,171.93413423278952,-263.32636887264016,0.0,0
2008-09-26,0.0,-1294.0116959064328,25.56713426,-59.86798195,3000.0,-1610.660255232194,-0.0,176.34846080951058,-237.37566198088376,0.0,0
2008-09-27,0.0,-1235.1929824561405,25.56713426,-59.86798195,3000.0,-1701.4596434243742,-0.0,181.35029472855953,-210.39682115804493,0.0,0
2008-09-28,2765.95,-941.0994152046784,25.56713426,-59.86798195,3000.0,-4790.39733261759,-0.0,184.82300525570355,-184.97540974343443,0.0,0
2008-09-29,1961.31,-352.91228070175436,25.56713426,-59.86798195,3000.0,-4537.539007645409,-0.0,182.80374473013322,-219.36160869297012,0.0,0
2008-09-30,9756.26,-352.91228070175436,25.56713426,-59.86798195,3000.0,-12288.915218212356,-0.0,170.6970102571199,-250.8286636530104,0.0,0
2008-10-01,3470.01,-497.92079207920796,25.56713426,-59.86798195,3000.0,-5665.91999514875,-0.0,159.80094923140788,-431.66931431345034,0.0,0
2008-10-02,6638.28,-497.92079207920796,25.56713426,-59.86798195,3000.0,-8776.409539709171,-0.0,155.1391943082671,-484.7880148298858,0.0,0
2008-10-03,1307.5400000000002,-769.5139513951394,25.56713426,-59.86798195,3000.0,-3056.4522502011446,-0.0,150.9436148774404,-598.2165655911568,0.0,0
2008-10-04,5682.77,-452.6552655265527,25.56713426,-59.86798195,3000.0,-7748.737594828329,-0.0,153.34123338969636,-600.4175253448154,0.0,0
2008-10-05,6085.09,-90.53105310531053,25.56713426,-59.86798195,3000.0,-8412.926071504478,-0.0,148.2965100507267,-695.6285377509373,0.0,0
2008-10-06,50.29,-543.1863186318631,25.56713426,-59.86798195,3000.0,-1800.4131586907931,-0.0,135.52473904565403,-807.9144140329979,0.0,0
2008-10-07,603.4799999999999,-316.85868586858686,25.56713426,-59.86798195,3000.0,-2596.326680030264,-0.0,134.31954514108864,-790.3133315522377,0.0,0
2008-10-08,0.0,-497.92079207920796,25.56713426,-59.86798195,3000.0,-1805.9190277114865,-0.0,128.09017062697976,-789.9495031462855,0.0,0
2008-10-09,0.0,-678.982898289829,25.56713426,-59.86798195,3000.0,-1640.4657675600602,-0.0,126.59949356428179,-772.8499800243926,0.0,0
2008-10-10,0.0,-633.7173717371737,25.56713426,-59.86798195,3000.0,-1710.5845366469607,-0.0,129.37364420785363,-750.7708881337187,0.0,0
2008-10-11,0.0,-724.2484248424843,25.56713426,-59.86798195,3000.0,-1642.0919390926329,-0.0,130.84143978706825,-730.2002281619515,0.0,0
2008-10-12,0.0,-497.92079207920796,25.56713426,-59.86798195,3000.0,-1894.7387032492513,-0.0,134.22033580836143,-707.259992789902,0.0,0
2008-10-13,100.58,-633.7173717371737,25.56713426,-59.86798195,3000.0,-1873.6910580287786,-0.0,132.1166422275253,-690.9873647715729,0.0,0
2008-10-14,553.19,-633.7173717371737,25.56713426,-59.86798195,3000.0,-2345.5359170441716,-0.0,133.31013800477274,-672.9460015334273,0.0,0
2008-10-15,4375.23,-181.06210621062107,25.56713426,-59.86798195,3000.0,-6630.474701626011,-0.0,134.38428420429548,-663.776628677663,0.0,0
2008-10-16,1609.28,-407.38973897389747,25.56713426,-59.86798195,3000.0,-3551.6801325695114,-0.0,125.06161578386595,-740.9708965504565,0.0,0
2008-10-17,352.03,-452.6552655265527,25.56713426,-59.86798195,3000.0,-2229.0499754944044,-0.0,121.81591420547934,-757.8398254945218,0.0,0
2008-10-18,150.86999999999998,-271.59315931593153,25.56713426,-59.86798195,3000.0,-2215.790560379853,-0.0,119.9237227849314,-749.1091553991466,0.0,0
2008-10-19,0.0,-362.12421242124213,25.56713426,-59.86798195,3000.0,-1975.926497390471,-0.0,114.10499050643826,-741.7534330047251,0.0,0
2008-10-20,4324.94,-543.1863186318631,25.56713426,-59.86798195,3000.0,-6129.380051549683,-0.0,110.92601145579444,-728.9987935842478,0.0,0
2008-10-21,2866.53,-271.59315931593153,25.56713426,-59.86798195,3000.0,-4878.542702246308,-0.0,112.180690310215,-794.2739810579753,0.0,0
2008-10-22,150.86999999999998,-452.6552655265527,25.56713426,-59.86798195,3000.0,-1932.434077155675,-0.0,107.1362612791935,-838.6160709069657,0.0,0
2008-10-23,553.19,-543.1863186318631,25.56713426,-59.86798195,3000.0,-2257.2001534719457,-0.0,106.71203515127415,-825.2147153574658,0.0,0
2008-10-24,2162.47,-45.26552655265527,25.56713426,-59.86798195,3000.0,-4374.19380003003,-0.0,108.38811163614675,-817.0979373634613,0.0,0
2008-10-25,100.58,-497.92079207920796,25.56713426,-59.86798195,3000.0,-1812.8068385539275,-0.0,98.57824047253207,-854.1297621493966,0.0,0
2008-10-26,3822.04,-45.26552655265527,25.56713426,-59.86798195,3000.0,-6004.192484245151,-0.0,100.03875642527885,-838.3198979374727,0.0,0
2008-10-27,905.2200000000001,-407.38973897389747,25.56713426,-59.86798195,3000.0,-2647.584616251186,-0.0,91.06382078275097,-907.0086178676679,0.0,0
2008-10-28,3419.72,-181.06210621062107,25.56713426,-59.86798195,3000.0,-5386.878005705293,-0.0,91.21789870447587,-908.6969390985613,0.0,0
2008-10-29,50.29,-407.38973897389747,25.56713426,-59.86798195,3000.0,-1729.7181625529854,-0.0,86.2118688340283,-965.0931196171456,0.0,0
2008-10-30,50.29,-226.32763276327634,25.56713426,-59.86798195,3000.0,-1926.7294884168048,-0.0,86.85114195062546,-949.7831730805442,0.0,0
2008-10-31,0.0,-362.12421242124213,25.56713426,-59.86798195,3000.0,-1747.1087776350118,-0.0,83.31072775556291,-939.7768900093088,0.0,0
2008-11-01,2112.1800000000003,-70.38488453463961,25.56713426,-59.86798195,3000.0,-4165.663426736582,-0.0,83.21117498000662,-925.0420160187857,0.0,0
2008-11-02,100.58,-246.3470958712386,25.56713426,-59.86798195,3000.0,-1938.1389656525994,-0.0,76.94793748200595,-958.7410282681678,0.0,0
2008-11-03,150.86999999999998,-35.192442267319805,25.56713426,-59.86798195,3000.0,-2210.7968183814296,-0.0,76.45572373380537,-947.0356153950561,0.0,0
2008-11-04,0.0,-211.15465360391877,25.56713426,-59.86798195,3000.0,-1880.2447566658304,-0.0,69.83909136042483,-944.1388334006756,0.0,0
2008-11-05,301.73999999999995,-35.192442267319805,25.56713426,-59.86798195,3000.0,-2369.339910290824,-0.0,69.02882222438235,-931.9356219762388,0.0,0
2008-11-06,0.0,-211.15465360391877,25.56713426,-59.86798195,3000.0,-1885.612346541979,-0.0,63.15488000194411,-932.0870321660464,0.0,0
2008-11-07,50.29,-246.3470958712386,25.56713426,-59.86798195,3000.0,-1912.6507496865547,-0.0,63.01303200174971,-920.004338753956,0.0,0
2008-11-08,2313.34,-316.7319804058783,25.56713426,-59.86798195,3000.0,-4118.500918679711,-0.0,63.91430880157473,-907.7205620259865,0.0,0
2008-11-09,352.03,-175.96221133659904,25.56713426,-59.86798195,3000.0,-2272.1080540795215,-0.0,66.78333792141727,-936.4422248152966,0.0,0
2008-11-10,13880.04,-70.38488453463961,25.56713426,-59.86798195,3000.0,-15908.240236177924,-0.0,65.24970412927553,-932.3637357267136,0.0,0
2008-11-11,402.32,-140.76976906927922,25.56713426,-59.86798195,3000.0,-2096.0614706780525,-0.0,60.78261371634798,-1191.9705262790164,0.0,0
2008-11-12,2263.05,-105.57732680195939,25.56713426,-59.86798195,3000.0,-3994.4018119269576,-0.0,58.82011234471319,-1187.5901259257962,0.0,0
2008-11-13,251.45000000000002,-246.3470958712386,25.56713426,-59.86798195,3000.0,-1806.553769222895,-0.0,56.02492111024186,-1220.2732083261085,0.0,0
2008-11-14,402.32,-35.192442267319805,25.56713426,-59.86798195,3000.0,-2181.602053139481,-0.0,57.625008999217684,-1208.8496659024172,0.0,0
2008-11-15,754.35,-105.57732680195939,25.56713426,-59.86798195,3000.0,-2459.199876454373,-0.0,52.89144809929592,-1208.1633971529632,0.0,0
2008-11-16,100.58,-105.57732680195939,25.56713426,-59.86798195,3000.0,-1799.7221244564034,-0.0,50.68912328936633,-1211.6688243410035,0.0,0
2008-11-17,150.86999999999998,-211.15465360391877,25.56713426,-59.86798195,3000.0,-1751.5368321593476,-0.0,48.7070309604297,-1202.5846975071636,0.0,0
2008-11-18,402.32,-70.38488453463961,25.56713426,-59.86798195,3000.0,-2156.9500159480854,-0.0,50.00996786438673,-1190.6942196916618,0.0,0
2008-11-19,653.7700000000001,-105.57732680195939,25.56713426,-59.86798195,3000.0,-2372.0568121816736,-0.0,47.06685107794806,-1188.9018644043153,0.0,0
2008-11-20,5783.349999999999,-105.57732680195939,25.56713426,-59.86798195,3000.0,-7498.250366058352,-0.0,45.44698597015325,-1190.668445419842,0.0,0
2008-11-21,1911.02,-140.76976906927922,25.56713426,-59.86798195,3000.0,-3489.016593488645,-0.0,43.98910737313793,-1290.9218971252135,0.0,0
2008-11-22,1156.67,-105.57732680195939,25.56713426,-59.86798195,3000.0,-2745.9738765803336,-0.0,43.70595663582412,-1314.5239055635316,0.0,0
2008-11-23,4475.81,-35.192442267319805,25.56713426,-59.86798195,3000.0,-6124.047317347456,-0.0,42.42218097224171,-1324.691573667466,0.0,0
2008-11-24,452.61000000000007,-140.76976906927922,25.56713426,-59.86798195,3000.0,-1915.6772095253766,-0.0,39.20890287501754,-1401.0710765903616,0.0,0
2008-11-25,50.29,-105.57732680195939,25.56713426,-59.86798195,3000.0,-1554.2501966115285,-0.0,39.40377258751579,-1395.565401484028,0.0,0
2008-11-26,402.32,-70.38488453463961,25.56713426,-59.86798195,3000.0,-1952.507904975367,-0.0,38.55021532876421,-1383.6765781287577,0.0,0
2008-11-27,100.58,-35.192442267319805,25.56713426,-59.86798195,3000.0,-1687.8853845815281,-0.0,36.753073795887786,-1379.95439925704,0.0,0
2008-11-28,352.03,-35.192442267319805,25.56713426,-59.86798195,3000.0,-1944.8807177849396,-0.0,34.10670641629901,-1371.7626986740397,0.0,0
2008-11-29,0.0,-105.57732680195939,25.56713426,-59.86798195,3000.0,-1523.3652324358409,-0.0,31.724975774669108,-1368.4815688468693,0.0,0
2008-11-30,4073.49,-35.192442267319805,25.56713426,-59.86798195,3000.0,-5679.738155171912,-0.0,31.639298197202194,-1355.8978530679706,0.0,0
2008-12-01,150.86999999999998,-50.29,25.56713426,-59.86798195,3000.0,-1671.5440134906212,-0.0,29.504308377481976,-1424.239447196861,0.0,0
2008-12-02,6889.7300000000005,-100.58,25.56713426,-59.86798195,3000.0,-8365.861342965272,-0.0,27.582817539733774,-1416.5706268844624,0.0,0
2008-12-03,754.35,-201.16,25.56713426,-59.86798195,3000.0,-2008.6727938205725,-0.0,26.882415785760397,-1537.0987742751877,0.0,0
2008-12-04,1810.4400000000003,-50.29,25.56713426,-59.86798195,3000.0,-3218.1318798251787,-0.0,28.309934207184355,-1536.0272066920056,0.0,0
2008-12-05,301.73999999999995,-150.86999999999998,25.56713426,-59.86798195,3000.0,-1583.9674095618109,-0.0,26.507880786465922,-1559.1096235346554,0.0,0
2008-12-06,352.03,-201.16,25.56713426,-59.86798195,3000.0,-1593.0990533089403,-0.0,26.943912707819326,-1550.4140117088791,0.0,0
2008-12-07,100.58,-201.16,25.56713426,-59.86798195,3000.0,-1352.0009879956767,-0.0,28.365281437037396,-1541.4834457513603,0.0,0
2008-12-08,653.7700000000001,-100.58,25.56713426,-59.86798195,3000.0,-2020.7201338999175,-0.0,29.644513293333663,-1527.8135317034166,0.0,0
2008-12-09,1558.9900000000002,-50.29,25.56713426,-59.86798195,3000.0,-2975.658457228048,-0.0,28.737941964000292,-1527.4786370459524,0.0,0
2008-12-10,4123.78,-150.86999999999998,25.56713426,-59.86798195,3000.0,-5419.684354242537,-0.0,26.893087767600264,-1545.817885835063,0.0,0
2008-12-11,402.32,-50.29,25.56713426,-59.86798195,3000.0,-1734.369022914558,-0.0,27.290598990840238,-1610.6507283862825,0.0,0
2008-12-12,0.0,-150.86999999999998,25.56713426,-59.86798195,3000.0,-1234.4731823897669,-0.0,25.59047909175622,-1605.9464490119894,0.0,0
2008-12-13,0.0,-201.16,25.56713426,-59.86798195,3000.0,-1199.669319061141,-0.0,26.118251182580593,-1590.9880844314393,0.0,0
2008-12-14,50.29,-100.58,25.56713426,-59.86798195,3000.0,-1368.1396758776277,-0.0,27.622186064322534,-1574.891662496695,0.0,0
2008-12-15,0.0,-100.58,25.56713426,-59.86798195,3000.0,-1329.5397822365924,-0.0,26.91784745789028,-1562.497217531298,0.0,0
2008-12-16,100.58,-50.29,25.56713426,-59.86798195,3000.0,-1493.0121087565462,-0.0,26.283942712101254,-1549.2609862655552,0.0,0
2008-12-17,201.16,-100.58,25.56713426,-59.86798195,3000.0,-1551.5874209384212,-0.0,24.684488440891123,-1539.3762198124696,0.0,0
2008-12-18,1558.9900000000002,-50.29,25.56713426,-59.86798195,3000.0,-2968.438950382887,-0.0,24.273919596802013,-1530.2341215239148,0.0,0
2008-12-19,2816.24,-201.16,25.56713426,-59.86798195,3000.0,-4055.1088044788758,-0.0,22.875467637121815,-1548.5458154682458,0.0,0
2008-12-20,301.73999999999995,-50.29,25.56713426,-59.86798195,3000.0,-1654.8980949602767,-0.0,24.703680873409635,-1586.9547382231333,0.0,0
2008-12-21,251.45000000000002,-50.29,25.56713426,-59.86798195,3000.0,-1609.5654478455965,-0.0,23.26225278606867,-1580.5559572504721,0.0,0
2008-12-22,100.58,-201.16,25.56713426,-59.86798195,3000.0,-1313.8286864799245,-0.0,21.964967507461804,-1573.2554333375374,0.0,0
2008-12-23,150.86999999999998,-50.29,25.56713426,-59.86798195,3000.0,-1530.8955836529835,-0.0,23.884230756715624,-1559.267799413732,0.0,0
2008-12-24,0.0,-50.29,25.56713426,-59.86798195,3000.0,-1387.6852044118798,-0.0,22.52474768104406,-1550.2486955791646,0.0,0
2008-12-25,0.0,-100.58,25.56713426,-59.86798195,3000.0,-1347.9977746899965,-0.0,21.301212912939654,-1538.422590532943,0.0,0
2008-12-26,0.0,-201.16,25.56713426,-59.86798195,3000.0,-1260.3410183944618,-0.0,21.22897162164569,-1525.4271055371837,0.0,0
2008-12-27,0.0,-201.16,25.56713426,-59.86798195,3000.0,-1277.7746933780988,-0.0,23.221834459481116,-1509.9862933913819,0.0,0
