Date,Abcoude,Schiphol (V),gemaal Demmerik,peil,Stuw Oukoop
35700,0,1.2,0,-2.389,3578.944507
35701,0,1.6,0,-2.382,3313.656552
35702,0.3,1.3,0,-2.373,3580.764572
35703,13,1.2,0,-2.388,11032.07984
35704,3.4,0.4,18655.33248,-2.379,4397.284034
35705,0,1.6,0,-2.386,2437.377017
35706,0,0.9,0,-2.39,2397.32647
35707,0,0.7,0,-2.395,2300.806048
35708,0,0.4,0,-2.399,2315.616899
35709,4.2,1.8,0,-2.399,3811.95668
35710,0.7,0.8,14162.33376,-2.394,3014.533393
35711,19.2,0.3,21024.99936,-2.401,14428.50225
35712,17.7,0.7,25906.89312,-2.385,17002.73428
35713,8,1.2,26185.55904,-2.388,13933.47477
35714,2.4,0.9,29693.0016,-2.392,11442.41555
35715,3,1.2,27200.88864,-2.402,11226.57466
35716,6.2,0.8,30565.3392,-2.389,13079.33195
35717,8.2,0.7,23963.04,-2.392,14807.48839
35718,0.1,0.6,22940.22816,-2.367,10894.01585
35719,0.6,0.8,0,-2.393,10188.84309
35720,0,0.7,22390.88832,-2.388,9213.039376
35721,0,1.5,20404.67328,-2.383,8096.550327
35722,0,1.3,0,-2.381,7337.171276
35723,0,0.8,0,-2.375,6844.408924
35724,0,1.2,0,-2.37,6117.896687
35725,0,1.2,0,,5543.222063
35726,0,0.4,0,-2.366,5385.080711
35727,0.6,0.7,0,-2.392,5242.501961
35728,1,0.3,21396.45024,-2.388,5407.140608
35729,2.1,0.4,0,,5922.497153
35730,0,1.1,0,-2.386,4683.044603
35731,0,1,0,-2.385,4315.441523
35732,0,0.8,0,-2.404,4051.966371
35733,0,0.9,11319.9984,-2.405,3726.22438
35734,0,1,0,-2.404,3406.017078
35735,0,0.4,0,-2.402,3447.730011
35736,0.1,0.4,0,-2.407,3374.502148
35737,0,0.3,0,-2.412,3267.277299
35738,2.6,0.9,0,-2.398,4279.306837
35739,1.4,0.6,0,-2.39,4165.776458
35740,5.4,0.5,0,-2.4,6782.639061
35741,1.6,0.2,19424.448,-2.388,5562.083224
35742,3,0.5,0,-2.38,6415.289736
35743,0.4,0.7,0,-2.377,5134.458553
35744,1.5,0.4,0,-2.377,5625.220098
35745,0.2,0.4,0,-2.377,4948.444344
35746,0.2,0.3,0,-2.37,4771.982021
35747,0,0.6,0,-2.367,4394.342323
35748,0.8,0.2,0,-2.405,4680.156318
35749,2.2,0.1,25822.89504,-2.391,5616.148175
35750,0.1,0.2,0,-2.39,4656.911012
35751,0,0.6,0,-2.392,4304.008311
35752,0,0.6,0,-2.394,4055.497307
35753,7.1,0.5,0,-2.386,7981.076375
35754,2.7,0.2,0,-2.374,6853.968453
35755,0.2,0.3,0,-2.373,5616.723475
35756,0,0.5,0,-2.372,5198.305472
35757,0,0.2,0,-2.373,4998.396725
35758,0,0.2,0,-2.374,4782.538887
35759,0,0.4,0,-2.376,4516.485287
35760,2.7,0.2,0,-2.37,5839.809839
35761,6.7,0.1,0,-2.399,8847.685464
35762,5.3,0.1,29360.67264,-2.399,9202.753277
35763,0.2,0.3,31499.55648,-2.386,6857.194173
35764,2,0.1,0,-2.375,7657.475846
35765,0.3,0.3,0,-2.371,6745.782628
35766,0,0.2,0,-2.364,6282.470239
35767,0,0.4,0,-2.384,5957.628532
35768,0.8,0.1,27967.55904,-2.389,6033.858373
35769,0.9,0.2,0,-2.398,6071.504078
35770,2.2,0.1,26746.45056,-2.394,6802.267206
35771,0,0.2,0,-2.384,5713.078061
35772,0,0.1,0,-2.384,5443.228701
35773,17.9,0.3,27300.00672,-2.418,20293.19304
35774,11.7,0,57468.12192,-2.416,23964.25199
35775,7.7,0.3,39011.78592,-2.387,22909.46079
35776,0.3,0.2,0,-2.394,11326.67625
35777,0.2,0.3,30455.784,-2.377,10547.29043
35778,0.1,0.4,0,-2.365,9806.042862
35779,0,0.1,0,-2.367,9089.488593
35780,0,0.2,0,-2.359,8529.009206
35781,0,0.1,1696.22208,-2.342,8001.26122
35782,1.8,0.2,54273.56832,-2.363,8532.309374
35783,0.4,0.1,56171.33568,-2.385,7720.403
35784,0.1,0.4,0,-2.376,7216.460013
35785,0.2,0.1,0,-2.361,6849.483274
35786,0,0.1,0,-2.349,6454.683007
35787,5.7,0.1,61766.90208,-2.373,9558.062845
35788,4.9,0,131594.7168,-2.409,10095.86083
35789,4.8,0.1,40945.5648,-2.415,13511.12201
35790,5.8,0.2,16904.66976,-2.406,17311.83793
35791,2.5,0.2,0,-2.397,11921.8656
35792,9,0.3,33747.77952,-2.384,24029.81226
35793,1.8,0.4,16105.7808,-2.396,11381.69678
35794,1.5,0.3,24000.00192,-2.388,10679.01553
35795,1.2,0.1,18994.44384,-2.392,10104.11068
35796,4.8,0.3,29530.008,-2.396,15983.64972
35797,7.9,0.1,50580.56448,-2.408,22676.92986
35798,13.9,0,58132.23552,-2.42,35107.54103
35799,5,0.1,71762.49216,-2.377,20039.29544
35800,8.7,0.1,4822.444512,-2.359,27136.73611
35801,8.4,0.4,52687.78272,-2.425,26854.76702
35802,4,0.2,78736.93344,-2.401,19418.76933
35803,2.8,0.1,55207.34496,-2.378,17051.87538
35804,0,0.4,426.8888352,-2.397,12820.29485
35805,0,0.4,33698.66976,-2.398,11823.05904
35806,0,0.5,34897.11552,-2.37,10902.33097
35807,0,0.3,0,-2.389,10107.99321
35808,0,0.4,35950.44384,-2.369,9375.543416
35809,1.1,0,0,,9344.408394
35810,1.9,0.1,0,,9532.76341
35811,1.6,0.2,0,,9302.571793
35812,0.7,0.2,0,,8575.570157
35813,15.9,0.1,0,-2.428,28413.79792
35814,4.7,0.3,30397.3344,-2.395,17533.70052
35815,0.4,0.2,0,-2.4,10877.53694
35816,0,0.5,32794.00128,-2.383,9944.573472
35817,0,0.5,0,-2.369,9210.053453
35818,0.3,0.1,0,-2.392,8777.050788
35819,0,0.4,27206.6688,-2.388,8111.593964
35820,0,0.4,0,-2.367,7575.195737
35821,0,0.6,0,-2.375,7049.306154
35822,0,0.3,15152.89248,-2.399,6627.759019
35823,2.7,0.1,25740.8928,-2.382,7713.598255
35824,0.3,0.4,0,-2.364,6653.926792
35825,1.1,0.3,0,-2.404,6827.846477
35826,0,0.7,24864.33888,-2.384,6020.385855
35827,0,0.5,0,-2.373,5519.967175
35828,4.6,0.3,0,-2.389,7918.914139
35829,0,0.6,28282.0032,-2.39,5855.532417
35830,0.3,0.7,0,-2.376,5577.274057
35831,0,0.7,0,-2.387,5121.269458
35832,0,0.2,28197.33984,-2.387,5015.741495
35833,1.9,0.4,903.999744,-2.374,5672.87336
35834,0,0.6,0,-2.398,4793.992804
35835,0,0.9,31145.78304,-2.398,4367.456334
35836,0,0.5,0,-2.376,4232.179376
35837,0,0.8,0,-2.368,3881.077439
35838,0,0.6,0,-2.396,3720.151372
35839,0,0.9,33772.00608,-2.4,3388.818099
35840,0,1.1,0,-2.388,3057.843709
35841,0,0.9,0,-2.402,2893.11473
35842,0.8,0.8,27396.00576,-2.42,3199.222086
35843,0,0.6,0,-2.416,2909.325524
35844,0,1.1,0,-2.406,2619.518888
35845,0,1,0,-2.399,2569.218929
35846,0,1.2,0,-2.393,2390.758069
35847,3.9,0.3,0,-2.392,4840.166563
35848,0.5,0.6,0,-2.387,3367.741405
35849,0.8,0.9,0,-2.383,3339.997959
35850,0,0.7,0,-2.38,2996.965851
35851,0,0.3,0,-2.371,3029.660614
35852,0,0.3,0,-2.394,2969.501273
35853,3.9,0.4,25703.784,-2.423,5048.221789
35854,0.7,1.1,21401.55648,-2.417,3634.136586
35855,0.5,0.7,0,-2.388,3464.311473
35856,7.7,1,0,-2.407,7435.066322
35857,9.9,0.1,59513.0112,-2.41,10828.69995
35858,13.3,0.4,22398.67296,-2.4,14557.15403
35859,10.7,0.9,22484.89152,-2.396,21543.90448
35860,40.2,0.2,82801.34496,-2.281,107968.5024
35861,6.5,0.9,144000.0288,-2.256,23995.29309
35862,0,0.7,144000.0288,-2.333,14431.61404
35863,0,1.4,144000.0288,-2.416,12727.85458
35864,5.5,1.5,99242.928,-2.401,14353.23696
35865,3,0.2,31722.90048,-2.397,14729.18515
35866,0.6,1,34403.56416,-2.401,11690.7783
35867,1.7,0.6,37894.01184,-2.393,11660.71717
35868,0.1,0.7,27542.00448,-2.378,10212.90131
35869,0,0.7,0,-2.396,9349.287768
35870,0,0.6,29602.6704,-2.381,8656.571292
35871,0,1,0,-2.37,7738.392306
35872,0,1.4,0,-2.395,6799.322449
35873,0.2,1.9,27503.34048,-2.395,5877.572129
35874,0.6,0.5,0,-2.383,6269.348531
35875,0,1.5,0,-2.378,5071.860284
35876,1,0.5,0,-2.373,5641.69017
35877,0,0.9,0,-2.399,4785.761335
35878,0,1.6,31400.0064,-2.396,3957.156185
35879,0,1.9,0,-2.383,3271.321035
35880,5.6,0.6,0,-2.368,6711.339477
35881,0.1,0.6,0,-2.394,4617.358077
35882,0,0.7,29299.11264,-2.39,4240.987053
35883,0,1.5,0,-2.375,3450.757803
35884,0,1.9,0,-2.377,2772.663965
35885,0,1.5,0,-2.387,2558.108468
35886,1.9,0.6,0,-2.378,6744.01149
35887,4.5,1.2,0,-2.396,8199.620901
35888,9.1,0.8,31731.33312,,12028.07155
35889,9.9,0.8,25083.7776,-2.397,14170.62194
35890,2.8,1.8,25434.88992,-2.4,10788.82863
35891,0.2,1.4,26099.34048,-2.397,9466.209977
35892,9,1.5,0,-2.38,13857.00764
35893,0,0.8,0,-2.373,10405.63486
35894,2.1,1.4,0,-2.387,10480.62269
35895,4.3,1.1,23550.67008,-2.38,11883.28701
35896,1.4,1.7,0,-2.39,10040.81706
35897,5.5,2.3,24896.66976,-2.383,11979.50291
35898,5.6,1.1,0,-2.391,15648.30627
35899,0.9,0.8,30255.56064,-2.379,10813.83354
35900,10.1,0.5,1308.889152,-2.391,24803.72927
35901,0,2,26054.11872,-2.39,10646.3489
35902,1.3,1.9,28044.55872,-2.373,10429.7323
35903,0.1,1.2,0,-2.394,9729.241179
35904,5.5,1.1,27396.2304,-2.398,12149.94378
35905,1.1,1.4,27203.78304,-2.376,10097.35716
35906,0,2.2,0,-2.392,8585.226003
35907,0,3.4,26906.44608,-2.386,7007.159971
35908,2.7,3,0,-2.371,7654.104454
35909,0.3,1.6,0,-2.394,7128.904755
35910,14.9,0.7,27374.00832,,15892.75428
35911,0.1,1.7,14254.66944,-2.374,9408.617337
35912,2.9,1.1,0,-2.392,10523.43543
35913,3.2,2.4,27777.5568,-2.378,9958.649247
35914,0,2.8,0,-2.368,7862.785266
35915,0,1,0,-2.387,8155.46441
35916,3.1,1,23600.00448,-2.385,9298.99143
35917,0.3,0.8,0,-2.38,8274.719662
35918,0,1.3,0,-2.392,7491.114342
35919,0,2.5,17999.55648,-2.396,6260.679619
35920,3,2.1,0,-2.384,7373.405415
35921,0,1.6,0,-2.391,6306.438589
35922,0,1.9,0,-2.398,5689.51104
35923,0,4.1,0,-2.399,3804.765778
35924,0,3.9,0,-2.408,3398.473517
35925,0,4.3,0,-2.41,2781.419503
35926,0,4,0,-2.397,2626.094243
35927,0,4.5,0,-2.401,1988.864565
35928,0,4.7,0,-2.41,1518.324961
35929,0,4.8,0,-2.417,1153.680113
35930,0,4.9,0,-2.425,794.1913759
35931,0,4.8,0,-2.43,570.3356769
35932,0,4.7,0,-2.43,366.8318326
35933,0,4.5,0,-2.409,248.0976397
35934,0,4.3,0,-2.383,155.7121933
35935,0,3.1,0,-2.372,742.223763
35936,0,2.5,0,-2.367,1039.118071
35937,0,1.6,0,-2.384,1582.928653
35938,3.5,1.6,14446.44288,-2.385,3370.589344
35939,0.8,1.6,18253.3392,-2.383,2405.47389
35940,2.7,2.3,16589.78496,-2.398,2994.398214
35941,0.6,2.6,39167.34048,-2.39,1972.739127
35942,0.7,2.1,17598.66912,-2.39,2325.569156
35943,19.2,3.4,20191.55904,-2.4,12225.28141
35944,0,2.9,40805.3376,-2.376,3339.312162
35945,0,2.7,0,-2.389,3273.456026
35946,0,3.5,17699.78304,-2.389,2578.219819
35947,0,4.3,17701.1136,-2.397,1805.939313
35948,9,2.3,18102.2256,-2.369,7852.651729
35949,3.8,2.2,0,-2.381,5817.746729
35950,0.1,2.2,18368.93376,-2.391,4050.094502
35951,10,1.7,18794.55744,-2.405,9864.176257
35952,20.3,2.3,54899.86464,-2.417,17232.19466
35953,0.5,2.6,70045.05024,-2.402,8808.682914
35954,2.1,3.1,40680.4464,-2.4,8453.365015
35955,17.6,0.5,41831.11296,-2.424,18989.1298
35956,1.4,3.8,75286.38528,-2.401,10390.0768
35957,63.1,1,44213.11776,-2.392,149253.4185
35958,0.2,2.7,144000.0288,-2.419,16256.91764
35959,1.5,3.3,144000.0288,-2.42,14876.61895
35960,4.7,2,81785.34144,-2.406,16079.09218
35961,16.6,3.1,,-2.399,32887.97218
35962,1.6,2.1,,-2.395,15941.83505
35963,3.1,4,,-2.392,14366.74084
35964,6.8,1.2,,-2.39,19086.69146
35965,0,2.8,,-2.396,12917.14829
35966,0,4.7,,-2.393,10281.02912
35967,2.3,4.8,,-2.381,9719.372101
35968,0,4.5,,-2.381,7723.119444
35969,2.3,1.4,,-2.375,9562.105612
35970,0.2,2.8,,-2.386,7481.887324
35971,13.8,2.5,,-2.386,14650.43471
35972,0,3.1,,-2.389,8524.982275
35973,13.8,1.6,,-2.402,16453.60361
35974,2.5,4.2,,-2.388,10266.29309
35975,4,2.8,,-2.387,11082.30952
35976,1,2.3,,-2.364,9731.405763
35977,0,3.5,,-2.388,7835.868059
35978,0,2.1,,-2.369,7651.031069
35979,0,1.9,,-2.389,7094.197807
35980,0.2,2.3,,-2.391,6360.20258
35981,1,1.6,,-2.386,6639.276555
35982,0,2.5,,-2.383,5359.853766
35983,3.2,2.8,,-2.375,6194.003325
35984,0.6,3.2,,-2.367,4708.128428
35985,0.2,1.1,,-2.389,5434.190189
35986,1.5,1.8,,-2.374,5570.240581
35987,5,2.9,,-2.388,6659.101109
35988,10,0.8,,-2.387,11882.38257
35989,1.1,3.5,,-2.382,6651.449982
35990,4,1.6,,-2.388,8665.812986
35991,2.5,2.9,,-2.382,7417.069063
35992,2,2,,-2.374,7492.601867
35993,4,2,,-2.389,8523.183001
35994,0.1,3.5,,-2.389,5734.272598
35995,0,3.9,,-2.387,4562.417293
35996,2.1,4.5,,-2.375,4349.750587
35997,0.3,2.5,,-2.381,4557.257876
35998,0,3.4,,-2.386,3652.099823
35999,0.6,3.1,,-2.393,3858.201809
36000,0,4.1,,-2.4,2738.75018
36001,0,4.4,,-2.41,2240.170582
36002,0,3.7,,-2.417,2386.652852
36003,0.4,2.3,,-2.418,3248.434068
36004,5,2.4,,-2.417,5490.770055
36005,4.6,1.4,,-2.404,6602.488879
36006,10.3,2.6,,-2.387,9593.85793
36007,0.1,2.2,,-2.391,5100.46583
36008,3.1,1.5,,-2.398,6648.248521
36009,0,2.6,,-2.402,4765.529664
36010,6.7,3.1,,-2.392,7521.682555
36011,0,3.7,,-2.379,4455.154394
36012,0,1.7,,-2.389,4872.552362
36013,0,4.2,,-2.387,3238.212736
36014,0,4.1,,-2.379,2979.537122
36015,0,4.4,,-2.386,2502.870445
36016,0,4.1,,-2.387,2375.821388
36017,0,4.4,,-2.382,1925.868587
36018,0,4.1,,-2.383,1824.232432
36019,0,3.4,,-2.386,1998.58344
36020,0,2.8,,-2.388,2178.666166
36021,0,2.7,,-2.384,2113.561207
36022,0,1.7,,-2.38,2601.608457
36023,0,3.2,,-2.388,1672.584114
36024,0,3.4,,-2.384,1406.508552
36025,0,3.3,,-2.376,1310.824949
36026,0,3.2,,-2.389,1229.516003
36027,11.6,2.7,,-2.39,7945.573595
36028,8.4,1.6,,-2.382,8119.974921
36029,1.3,2.6,,-2.388,4082.571126
36030,22,1.9,,-2.398,16818.66593
36031,1.9,1.4,,-2.389,8600.575142
36032,2.3,2.4,,-2.389,8011.882932
36033,17.2,0.8,,-2.386,17897.23951
36034,3.3,2.4,,-2.391,11522.95028
36035,0,0.9,,-2.365,10365.44354
36036,3.6,2.1,,-2.392,10865.66421
36037,0,1.7,,-2.375,9147.563409
36038,0,2.4,,-2.374,7985.625461
36039,7.1,1.3,,-2.384,11817.47376
36040,11.8,0.9,,-2.394,16106.50922
36041,20.8,0.6,,-2.428,30296.32279
36042,6.5,2,,-2.43,22191.25937
36043,15.1,1.4,,-2.426,39681.62719
36044,0.9,1.7,,-2.404,16322.68861
36045,0.8,1.9,,-2.386,14979.08332
36046,4.6,1.1,,-2.399,16400.70624
36047,4.5,1.2,,-2.384,17711.81675
36048,0.8,2,,-2.39,13635.22324
36049,5.6,1.8,,-2.389,16229.10143
36050,4.2,2.2,,-2.395,15812.92938
36051,15.3,0.6,,-2.4,39718.43408
36052,33.8,0.4,,-2.268,104303.533
36053,2.8,1.5,,-2.249,18970.07845
36054,10.8,1.2,,-2.326,33862.2158
36055,0.5,1.1,,-2.414,17453.84556
36056,1.5,1.8,,-2.406,16313.26766
36057,0,2.2,,-2.389,14274.74801
36058,0,1.6,,-2.387,13282.58354
36059,0,2.4,,-2.368,11720.58449
36060,0,2.2,,-2.388,10683.13356
36061,0.2,2.2,,-2.376,9779.3885
36062,0.1,2.2,,-2.39,8861.042947
36063,0.1,2,,-2.381,8170.899902
36064,2.4,1.8,,-2.365,8754.486029
36065,0,1.9,,-2.384,7386.368091
36066,0,1.5,,-2.378,7005.206866
36067,0.6,1.3,,-2.37,6948.625243
36068,2.1,0.5,,-2.363,7909.005047
36069,0.1,0.4,,-2.363,4258.304173
36070,0,0.7,,-2.361,3891.246079
36071,2.6,0.2,,-2.394,5285.356947
36072,0.1,0.6,,-2.379,4162.73208
36073,1.4,0.3,,-2.374,4794.37259
36074,5.5,1.2,,-2.382,6960.825721
36075,16.6,0.2,,-2.398,15035.14179
36076,4.4,0.2,,-2.408,10903.78509
36077,6.8,1.1,,-2.393,13559.18154
36078,5.6,0.8,,-2.393,15586.42946
36079,8.1,0.4,,-2.404,22969.17888
36080,2.3,0.9,,-2.406,11908.94054
36081,3.6,0.6,,-2.398,14522.7204
36082,1.6,0.3,,-2.395,11229.24381
36083,0.2,1.1,,-2.389,9398.722729
36084,0,1,,-2.402,8551.726808
36085,11,0.4,,-2.376,21598.47496
36086,0,1,,-2.394,9438.08179
36087,5.2,0.9,,-2.39,13074.58714
36088,0.8,1.2,,-2.4,9266.345139
36089,3.5,0.2,,-2.37,11655.52354
36090,1.9,0.5,,-2.394,10184.43891
36091,5.4,0.2,,-2.396,17134.21499
36092,36.6,0.5,,-2.438,80030.60212
36093,1.2,0.5,,-2.462,15384.29534
36094,14.7,0.6,,-2.424,45193.92342
36095,18.1,0.3,,-2.398,69110.25221
36096,2.1,0.7,,-2.417,16198.76381
36097,6.4,0.6,,-2.424,23694.23237
36098,8.9,0.5,,-2.437,28674.43252
36099,14,0.4,,-2.436,51095.40439
36100,4.1,0.7,,-2.429,20056.04038
36101,11.5,0.4,,-2.402,39512.61302
36102,13.5,0.4,,-2.317,51605.66108
36103,6.6,0.4,,-2.281,25840.98456
36104,2.7,0.4,,-2.314,17928.00057
36105,1.3,0.8,,-2.421,14693.72158
36106,0,0.5,,-2.403,13148.7702
36107,18.9,0.1,,-2.433,43807.77886
36108,0.2,0.3,,-2.403,14930.06551
36109,9.2,0.3,,-2.414,27741.48576
36110,0.9,0.7,,-2.383,14715.64269
36111,3.7,0.5,,-2.391,17029.27998
36112,3.5,0.2,,-2.393,17984.17173
36113,2.5,0.1,,-2.394,15964.79363
36114,2.2,0.6,,-2.396,14089.64916
36115,0,0.6,,-2.373,11641.26171
36116,0.3,0.4,,-2.358,10928.16767
36117,1.6,0.3,,-2.341,10939.33734
36118,0,0.4,,-2.395,9663.495386
36119,0,0.7,,-2.383,8864.893342
36120,0,0.6,,-2.366,8210.467657
36121,0,0.5,,-2.359,7642.435856
36122,0,0.5,,-2.355,7117.232584
36123,0.2,0.2,,-2.353,6847.737069
36124,0.1,0.2,,-2.393,6471.29478
36125,6.3,0.1,,-2.371,9740.261862
36126,0.6,0.3,,-2.396,7437.089762
36127,5.2,0.2,,-2.392,9973.89714
36128,4.3,0.1,,-2.402,11318.47379
36129,0.1,0.1,,-2.4,8113.781101
36130,0,0.2,,-2.365,7663.227847
36131,0,0.1,,-2.387,7227.117607
36132,1.4,0.1,,-2.371,7659.957426
36133,3.8,0.3,,-2.388,9078.846306
36134,1.5,0.3,,-2.375,8184.430515
36135,3.3,0.4,,-2.363,10572.28211
36136,0,0.3,,-2.391,7368.268515
36137,5.6,0.1,,-2.402,12823.51144
36138,3.8,0.1,,-2.387,13351.80988
36139,0.7,0.1,,-2.387,8451.43024
36140,1.3,0.1,,-2.395,8513.79076
36141,13.6,0,,-2.405,31415.10909
36142,3.1,0.4,,-2.407,13640.08838
36143,1.1,0.4,,-2.398,10301.47895
36144,15.5,0.1,,-2.412,36508.54447
36145,0.1,0.4,,-2.392,11608.40723
36146,1.5,0.4,,-2.392,11552.79178
36147,3.9,0.1,,-2.4,14329.34433
36148,3.8,0.2,,-2.399,15855.50328
36149,0.8,0.4,,-2.396,10836.10536
36150,0.3,0.3,,-2.407,9964.923363
36151,0.1,0.4,,-2.38,9258.250621
36152,4.1,0.2,,-2.399,11215.95386
36153,0.7,0.4,,-2.4,9305.236161
36154,7.1,0,,-2.387,18918.23092
36155,6.1,0.2,,-2.405,19212.38919
36156,6.2,0.1,,-2.4,20095.64867
36157,0.9,0.1,,-2.384,10988.85938
36158,0,0.3,,-2.401,9953.153295
36159,0,0.4,,-2.367,9271.031507
36160,0,0.2,,-2.399,8633.259592
36161,0,0.3,,-2.398,8037.849302
36162,8.5,0.1,33000,-2.397,14750.26854
36163,10.5,0.1,30900,-2.41,27217.47912
36164,2.2,0.1,47600,-2.403,12929.58395
36165,0,0.4,32500,-2.382,10022.25308
36166,0.5,0.4,33900,-2.396,9556.271381
36167,3.6,0.3,1400,-2.4,11039.06007
36168,2.2,0,29400,-2.378,11330.14123
36169,0,0.4,0,-2.365,8854.264793
36170,0,0.2,9700,-2.408,8293.863974
36171,1.9,0.5,20400,-2.384,8769.633802
36172,9.4,0.2,29100,-2.393,20707.46666
36173,2.3,0.3,29400,-2.419,11552.39972
36174,4.1,0.5,66800,-2.396,14505.83541
36175,4.6,0.1,43200,-2.414,16260.95543
36176,3.6,0.1,27500,-2.376,14687.72376
36177,0.3,0.3,0,-2.397,9647.517006
36178,1.7,0.6,33700,-2.397,9825.477164
36179,1.1,0.1,30700,-2.366,9321.501748
36180,3.1,0.2,0,-2.397,11136.30316
36181,0.4,0.2,35300,-2.382,8707.137705
36182,0.4,0.5,0,-2.367,8192.242219
36183,2.8,0.2,0,,9261.40935
36184,0.6,0.4,36500,-2.395,8032.348828
36185,3.4,0.1,47200,-2.394,10574.14692
36186,11.6,0.3,0,-2.397,27607.42451
36187,5.7,0.4,40800,-2.4,18178.80145
36188,1.4,0.2,44100,-2.403,10850.17201
36189,0.2,0.5,39800,-2.4,9518.198234
36190,0,0.6,38100,-2.378,8759.409773
36191,0,0.6,0,-2.378,8119.291468
36192,0.1,0.2,32100,-2.392,7616.844137
36193,0.2,0.3,1000,-2.367,7200.116098
36194,0,0.3,8100,-2.416,6719.178138
36195,2.2,0.5,48700,-2.403,7345.159302
36196,5.8,0.6,0,-2.4,9681.985373
36197,6.8,0.5,0,-2.374,13795.54938
36198,10.3,0.4,10600,-2.395,25582.23879
36199,2.6,0.6,21800,-2.4,12033.57022
36200,4.1,0.9,35100,-2.37,14124.18416
36201,1.6,0.8,0,-2.399,10017.2762
36202,0.1,0.8,35300,-2.383,8774.641643
36203,0,0.8,0,-2.372,8043.636013
36204,0,1,0,-2.367,7312.430895
36205,2.1,0.8,0,-2.359,7842.998491
36206,2.8,0.4,200,-2.306,8478.632043
36207,2.2,1,0,-2.315,8004.102779
36208,1.1,0.8,56500,-2.41,7347.566489
36209,3.8,0.4,61900,-2.401,8929.505663
36210,2.3,0.3,45300,-2.4,8472.613728
36211,0,0.9,41100,-2.399,6894.839508
36212,6.9,0.3,33300,-2.392,13473.97893
36213,11,0.6,32100,-2.401,26019.00684
36214,0.6,1,61100,-2.388,9165.77275
36215,0,0.8,12900,-2.408,8317.406935
36216,2.2,0.6,55400,-2.39,8895.344485
36217,0.3,0.3,3000,-2.362,7942.045024
36218,0.3,0.2,0,-2.398,7577.035367
36219,8.7,1.4,57800,-2.388,13548.5524
36220,15.9,0.2,80600,-2.35,36571.36588
36221,15.4,0.2,144000,-2.302,38090.2037
36222,2,0.8,144000,-2.386,13687.22785
36223,2.1,0.4,144000,-2.395,13907.83377
36224,0.3,0.2,38400,-2.402,11753.09866
36225,0.4,0.6,37900,-2.399,10764.10784
36226,1.9,0.3,37800,-2.381,11091.82869
36227,2.4,0.3,0,-2.367,11104.7124
36228,4,0.2,0,-2.402,14539.6084
36229,1.2,0.3,37100,-2.374,10355.58269
36230,0,1.6,0,-2.391,8411.923222
36231,0,1.7,30700,-2.386,7445.755247
36232,0,1.4,0,-2.377,6798.091887
36233,0,1.4,0,-2.373,6100.487799
36234,0,1.4,0,-2.37,5467.716927
36235,5.9,1.5,0,-2.388,8043.749112
36236,0,0.6,30500,-2.385,6098.277777
36237,4.8,0.5,0,-2.368,8540.616392
36238,0.3,1.1,0,-2.395,6165.199218
36239,0.1,0.8,32100,-2.376,5778.200604
36240,10.6,0.3,0,-2.388,12097.20177
36241,4.6,0.9,30900,-2.373,11973.08698
36242,0.4,0.4,0,-2.401,8033.130439
36243,0,0.7,31100,-2.403,7208.117451
36244,1,1.8,30600,-2.382,6471.707917
36245,7.3,1.3,0,-2.387,10528.83278
36246,0,2,30500,-2.393,6284.174306
36247,0,2.4,0,-2.397,5229.46427
36248,0,2.5,23800,-2.395,4355.551209
36249,2.4,0.8,0,-2.382,5888.181533
36250,0,2.5,0,-2.379,3769.884178
36251,0,2.7,0,-2.391,5892.871997
36252,0,2.6,25200,-2.393,5277.834656
36253,19,0.7,0,-2.398,17153.78568
36254,0.5,0.8,30100,-2.396,9947.242992
36255,0.6,0.9,34900,-2.394,9521.822814
36256,3.5,0.8,26000,-2.392,10889.78718
36257,0.1,1.5,0,-2.383,8798.384023
36258,0,0.6,0,-2.38,8742.903478
36259,0,0.9,0,-2.376,8175.558682
36260,1.1,0.6,0,-2.377,8524.751733
36261,9.1,1.8,0,-2.401,12290.18431
36262,3.8,1.5,22700,-2.391,11374.3115
36263,12.7,1.6,0,-2.395,27309.47808
36264,1.5,2.2,30200,-2.398,10954.2066
36265,1,1.2,26800,-2.397,10725.09041
36266,0,2,23000,-2.396,9232.268056
36267,0.1,1.1,0,-2.374,9070.657364
36268,1.3,2,0,-2.394,8569.211711
36269,0,1.9,26700,-2.395,7574.985526
36270,7.3,2.3,0,-2.399,10673.10564
36271,0.8,2.5,26600,-2.387,7848.701254
36272,1.9,2,0,-2.394,8127.257907
36273,0,2.9,23500,-2.392,6372.426185
36274,0,1.5,0,-2.38,6508.540718
36275,0,2.4,0,-2.382,5505.046147
36276,0,3.5,0,-2.399,4218.925147
36277,0,3.6,0,-2.407,3659.37333
36278,0,3.7,0,-2.416,3260.037348
36279,0,3.6,0,-2.418,3017.365298
36280,0,3.8,0,-2.428,2605.028999
36281,0,2.1,0,-2.433,3428.825183
36282,0,3.5,0,-2.436,2399.910678
36283,0,3.7,0,-2.429,2058.830425
36284,0,3.1,0,-2.396,2234.076933
36285,14.8,1.1,0,-2.395,12027.90708
36286,3.4,0.6,23500,-2.374,7295.992795
36287,3,2.9,0,-2.39,5660.651421
36288,0,3.7,24200,-2.39,3779.305922
36289,0.9,4,22100,-2.387,3540.860417
36290,26.8,2.5,0,-2.394,19608.58125
36291,0,3.3,21500,-2.388,8101.200808
